Longitude,Latitude ,Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-68.75,41.25,5.781037807,13.8599062,9.065099976,0.000273839,4.570366383,10.82928562,7.639235497,0.000283491,4.468987465,9.729832649,6.848291834,0.000285618,4.955996513,10.04107285,7.486443202,0.00028167,4.681706429,9.991166115,7.277611852,0.000278823,4.607795238,10.10996914,7.304635763,0.000283849,4.428748131,10.68614101,7.142176588,0.00028113,3.599421024,10.7927742,6.869142532,0.000284741,4.408696651,9.963877678,7.033613006,0.000276259,4.535036087,10.85603142,7.339092493,0.000279402,4.493630886,10.76115131,7.596789281,0.000273981,5.456424713,11.65982342,8.144622286,0.000276117,4.486253262,9.194227219,6.418000937,0.000288974,3.910975695,10.64182377,6.82598871,0.000286063,4.012189388,9.793007851,6.907419364,0.000279384,4.670575619,10.13473225,7.28367877,0.000281934,3.913378,9.247583389,6.575086455,0.000284757,4.626009941,9.813750267,7.175560435,0.000280548,4.686868191,11.05957794,7.797376394,0.000275202,4.999407291,10.73218155,7.754718343,0.000278382,4.780142784,10.67990208,7.279987574,0.000278029,4.565181732,12.4768219,7.970451593,0.000278318,5.85213089,11.18778515,8.206565619,0.000270726,3.807687998,10.56234646,6.739215473,0.00028183,3.598712683,8.293498039,6.153354685,0.000289036,3.497526169,8.754827499,6.11704429,0.00028317,4.222825527,9.42956543,6.848155379,0.000278351,4.11870718,9.955792427,6.987534205,0.000280409,4.517564297,9.648224831,7.094964067,0.000276019,4.320293903,9.056705475,6.901197076,0.000275633,4.522264957,9.132595062,7.013051669,0.000275861,4.325966835,10.00615311,7.198162913,0.000273738,5.800692558,10.06726456,7.970117291,0.00026526,5.186719418,10.14147472,7.579536279,0.000275525,4.535263538,10.9081831,7.7076056,0.000275523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.25,41.25,5.73663291,8.815889603,7.062991448,0.000272582,4.15443682,9.186129223,6.474882432,0.000284502,3.846488072,8.116293575,5.943993261,0.000282134,4.207473548,8.438051353,6.062022952,0.00028076,3.696401428,8.30065982,5.78659836,0.000278388,3.968863787,8.865940198,5.95136401,0.000283232,3.835659148,7.609984438,5.562705578,0.000282002,3.202198908,7.470073957,5.282641395,0.000284292,3.891095301,7.080783342,5.360943529,0.00027217,3.867637589,7.551399952,5.464913412,0.000279998,4.445036936,9.329997065,6.037252376,0.000270214,4.380202162,9.774095752,6.457564303,0.000276564,4.220588875,7.342151886,5.580731522,0.000289384,3.249150734,7.578539562,5.483578721,0.000285768,3.136966798,8.163762564,5.730609895,0.000275067,3.84020805,7.584442971,5.754849326,0.000282014,3.039122662,8.282996013,5.663453913,0.000281413,4.411573118,8.279804354,5.970494211,0.00027773,4.134225485,7.956743078,6.163914547,0.000273479,4.26295748,7.71108226,6.039880473,0.000279323,4.654185097,9.045992845,6.28056762,0.000274536,4.130544914,7.61281458,5.711558333,0.000280748,5.396262923,8.901673185,6.67157781,0.000267054,3.358464386,7.344676518,5.362011173,0.000279424,3.13125785,7.971582043,5.12423988,0.000286129,3.224922158,7.514377363,5.297800539,0.000280604,3.865014866,7.424415191,5.764262868,0.000273693,3.627895739,7.818206136,5.547845801,0.000277736,4.115154384,7.787616599,5.602010152,0.000269116,3.90432531,8.290747219,5.870541676,0.000269587,3.850886286,8.05434517,5.707692918,0.00027536,4.218237533,8.509391163,6.04044373,0.000266762,5.159475524,9.117801778,6.556856793,0.000259155,4.777480146,8.097087256,6.087584262,0.00027346,3.59404757,8.861853421,5.780444032,0.000272671
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-69.75,41.25,2.369126131,21.08442782,11.95687137,0.000276237,1.615517895,20.81448907,10.8572302,0.000280888,2.07668326,20.91245969,10.43513059,0.00028594,4.166807104,20.76005561,11.63267867,0.000278588,3.402208282,20.91963478,11.0621807,0.000283352,2.66482506,20.51861907,11.37150857,0.000279647,3.132506664,20.87880681,10.95877471,0.000282253,2.675728897,20.89510357,10.83998826,0.00028439,2.263881672,20.57421793,10.62070486,0.000285466,2.635204277,21.13003599,11.40542581,0.000279753,2.48924424,21.29195656,11.68088931,0.000277457,3.472898076,21.44281201,11.98756803,0.000275731,2.899930498,20.65132249,10.63894492,0.000285241,2.921561558,21.16990007,11.18499216,0.000282447,2.570065776,20.34423184,11.08624835,0.000282274,2.621816467,20.99411092,11.28117099,0.000281476,2.557853743,19.87281188,10.68243997,0.000285503,3.247662005,20.49969014,10.91900373,0.000283087,4.221270352,21.15758325,11.55018641,0.000279489,4.059500542,21.96993932,11.81487832,0.00027834,2.740234004,20.35053354,11.1922577,0.000280814,3.030425838,20.92252915,11.45853689,0.000280497,4.546434538,22.10130799,12.15056773,0.000273554,2.156794691,21.43213977,10.93779483,0.000283917,1.486555414,21.23625944,10.76571935,0.000284536,2.593836268,21.34375543,10.9674469,0.000284993,3.376369174,21.28760856,11.31508621,0.000280911,2.499570937,21.18316289,11.27877615,0.000280857,3.549698937,21.20831287,11.61993794,0.000279121,2.883670994,21.97018932,11.26613041,0.000280295,3.171928464,21.53449864,11.79426123,0.000277903,2.891791218,21.8582047,11.98287638,0.000277006,4.585873264,22.20056429,12.79378779,0.000272097,3.944625306,21.38268915,11.91785601,0.000276514,2.82406918,20.73769903,11.45001125,0.000280407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.25,41.25,1.211768746,19.83870316,11.08971567,0.000280218,1.170874238,19.70837402,10.36941816,0.000283663,1.795048356,19.44598579,10.38041418,0.000285016,3.839921236,19.6497364,11.48078893,0.000278573,3.259975672,19.68273544,10.93362468,0.000283072,1.719756842,19.27161217,10.9095911,0.000281776,2.795780182,19.41955757,10.79223166,0.000282141,1.860977411,18.30326653,10.25771773,0.000288226,2.112114668,16.38792229,9.819721321,0.000289163,3.051196575,18.65041351,10.64211957,0.000283933,2.964573145,19.94139099,11.40390237,0.000277485,3.805664539,19.71173859,11.59148808,0.000276721,2.111832857,18.99753571,10.41039312,0.000285836,2.237319469,20.10980797,10.77643146,0.000284544,1.507022619,18.33607674,10.4169967,0.000285986,2.623598337,19.56167793,10.9989661,0.000282051,1.94193244,18.21935654,10.18752124,0.000288221,3.286111116,19.33776093,10.64033081,0.000283679,4.077044964,18.78152657,11.23151159,0.000280692,3.862966299,19.80754852,11.50415651,0.000278713,1.885099053,19.73556328,11.04821981,0.000280315,2.716355562,18.41891098,10.96831683,0.000281938,4.574910641,19.65446663,11.743734,0.000274679,0.869042516,18.92969894,10.16859527,0.000287806,0.493034959,18.87984467,10.40937232,0.000286032,2.341597795,19.13958549,10.61824465,0.000286187,3.032345295,18.20820236,10.95557056,0.000281361,2.314315081,18.217556,10.8339964,0.000281438,3.41499567,18.74723625,11.14263221,0.000280045,2.061794043,19.14155197,10.84533403,0.00028195,2.057727337,18.90831375,11.2821007,0.000280491,2.176019192,19.64641762,11.42062267,0.00027953,4.803508282,19.64083672,12.24358694,0.000273515,3.387588978,19.41019249,11.51770727,0.000277176,2.509033918,18.50514412,10.95684731,0.000281342
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.75,41.25,-0.588417828,17.79143143,9.818175449,0.000281401,0.653634489,18.67775917,9.72570243,0.000282965,2.083577394,17.23732185,10.17393098,0.000281937,3.195528269,18.13530731,10.90898289,0.000277167,3.031793594,17.74281883,10.3436381,0.000280477,1.959753036,18.47197723,10.47012693,0.000280372,2.79283452,17.40895844,10.40527024,0.000278717,1.591680288,16.54940796,9.623345315,0.000287784,3.009390354,14.13318729,9.100093742,0.000286871,2.850218773,17.23070145,9.83575815,0.000283458,3.382737637,18.95600128,10.87755132,0.000275095,4.483325005,17.75637436,10.97700592,0.000274425,2.242520094,17.07846451,10.031905,0.000283633,1.891832352,18.57888985,9.940474023,0.000285201,1.220303655,16.59994125,9.341648668,0.000286612,3.271552324,18.25880051,10.76905739,0.000279616,1.780493855,18.23211861,9.442535172,0.000287371,3.967256308,17.20905495,10.23491023,0.000281646,3.936602354,16.74669647,10.60760138,0.000280211,3.419582844,19.02435493,10.92344385,0.000277354,2.474836111,18.17213058,10.64060881,0.000276961,3.186035156,16.57708359,10.1631669,0.000280979,5.134056568,17.75896072,11.26661392,0.000273514,1.117194891,17.85289955,9.587816755,0.000286994,0.730866671,17.48160744,9.69980524,0.000284181,1.687621355,16.60796165,9.808817784,0.000285634,3.293858528,17.44854355,10.49633873,0.000278524,3.00369525,15.75794506,10.08166321,0.000277684,3.859662533,17.25396919,10.51179127,0.000277323,2.560326815,18.30150986,10.42194209,0.000279631,1.834841609,17.55260277,10.41640392,0.00028101,2.179903746,18.06940079,10.83183384,0.000277408,5.197645664,17.27709198,11.6187731,0.000269456,3.679141998,17.04828453,10.62643532,0.000276576,2.678643942,16.73155403,10.3872327,0.000277226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.25,41.25,-1.637763668,13.94217277,7.145702494,0.000284656,2.213880645,14.31100022,7.938286683,0.000276419,3.288706565,14.10050785,8.601788622,0.000277897,3.898951969,13.82771116,8.800787915,0.000274413,3.722821289,13.80196515,8.094374919,0.000275207,3.936233438,15.20194948,8.775230525,0.000269704,4.473132834,11.78182458,8.475889358,0.000272031,2.494660089,10.69868461,7.413112077,0.000285804,4.063999051,10.09450461,7.227547419,0.000283587,3.294811173,11.06440957,7.462981757,0.000278016,5.198543267,13.20418346,8.889843067,0.000255659,5.692310106,12.58123276,9.106066734,0.000269957,4.326318717,12.37154385,8.485126978,0.000276385,2.856674836,11.76427592,7.487804299,0.000284568,3.000442327,14.02067777,7.511871367,0.000276516,4.554318639,13.16565004,8.693285188,0.000274606,3.116438115,15.17756791,7.584051926,0.000272688,5.315177977,12.17350021,8.646586086,0.00027297,3.911156978,11.64790986,8.37942227,0.000279986,3.80982404,12.20692164,8.220964758,0.000276701,3.614926762,12.41745483,8.485245836,0.000271748,4.098522109,11.44810805,7.957723132,0.000278165,5.85849976,13.81051751,9.43548304,0.000268355,3.208352213,11.29911046,7.432185113,0.000283484,2.136058039,13.35439031,7.369843719,0.000282219,2.388810223,12.47988254,7.746223603,0.00028255,4.667196279,12.03279572,8.459886515,0.000275001,4.133923136,10.40471057,7.756207714,0.000274838,5.018949947,12.86674703,8.514961515,0.000268569,3.760541478,12.95205809,8.615549729,0.000269966,3.096011685,12.58727959,7.756474666,0.000279758,3.642344637,12.11337128,8.483346049,0.000269942,6.65219965,12.48437506,9.409026206,0.000255909,4.123949471,13.64276587,8.623787534,0.000271581,3.799916219,12.43452685,8.084571701,0.000272419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.75,41.25,-1.840846896,15.42981052,7.657639062,0.00028945,1.695778489,17.36150169,8.686401914,0.000280926,1.971742392,15.49471092,8.955064098,0.000282081,3.916954994,16.11105728,9.509291728,0.00027577,3.882032156,14.85842419,8.713893871,0.000278383,2.678016663,16.99305916,9.248757799,0.000274981,3.54561162,13.89719677,8.972668548,0.000277482,2.978324652,13.73034191,8.187975109,0.000284381,3.154384851,12.12292385,7.907524725,0.000285462,2.955574512,14.37644768,8.221672614,0.000282239,3.820817709,16.83512688,9.385162453,0.000264196,4.84324789,14.05627823,9.727791588,0.000269937,3.390242815,14.31695175,9.040875137,0.000278263,2.668195724,14.52412319,8.217695534,0.000287658,2.203052044,14.78599739,7.950187385,0.000279731,4.14018774,16.49182701,9.67718184,0.00027684,3.023689985,15.85782337,8.364345292,0.000277435,4.83210516,14.50016499,9.225971142,0.000276812,4.11690855,13.07275963,9.040127198,0.000279436,3.926259279,16.23685265,9.354187429,0.000277202,2.689427614,15.40931797,9.268366635,0.000274683,4.208343506,14.03453255,8.749809265,0.000280761,5.353717327,15.84036636,10.07525941,0.000271065,2.862395763,14.57852077,8.521122972,0.000285395,1.959493876,14.91667652,8.219954153,0.000283975,2.828759432,14.02011395,8.60353448,0.000282728,4.352135658,15.54055882,9.303334951,0.000275923,3.576804876,12.22761059,8.519293547,0.000278679,4.440624714,15.16914654,9.34232986,0.000271577,3.498519659,16.6324749,9.366868277,0.000273209,3.024974346,15.16690922,8.490517735,0.000278897,3.276290894,15.75958633,9.507611076,0.000272771,6.444349289,13.84991837,10.26254193,0.00025855,4.311857224,15.40926933,9.276312391,0.000272238,3.467909575,15.02668285,9.104116857,0.000273614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.75,41.75,6.525966167,7.591506481,7.049712008,0.000226574,5.978780746,6.849556923,6.387386243,0.000235231,5.222089767,6.621823311,5.9228851,0.000241883,6.020513535,7.021656513,6.300579627,0.000235089,5.327693939,6.295550346,5.834073861,0.000239835,5.615689278,6.788941383,6.073396881,0.000237985,6.197757721,7.522891045,6.642277122,0.000236014,6.499537945,7.776395321,6.982165734,0.000232058,6.413183212,7.539172649,7.064165195,0.000225818,6.379043579,7.357665539,6.847062031,0.000229441,6.663078308,7.377907276,7.042835275,0.000224743,6.274225712,7.895706654,7.034873446,0.00023132,5.919663906,9.18765831,7.611777226,0.000227544,6.17979002,9.803901672,7.356926481,0.000230033,5.894770622,7.788988113,6.460650881,0.000238048,5.658092022,7.040156841,6.142149091,0.000235947,5.794761181,7.495882034,6.410600344,0.000231636,6.27025938,8.523474693,7.175677896,0.000230579,6.360360622,7.375107288,7.008549492,0.000228609,6.215762615,7.119338512,6.71577553,0.000231955,5.572162151,7.994798183,6.746140202,0.000232328,6.027907848,7.746319294,6.769652287,0.000230499,5.927834511,7.790959358,6.529734612,0.000235219,5.964241028,7.308229446,6.557801167,0.000230301,5.46349144,7.240940571,6.098337054,0.00023454,5.833189011,6.908514977,6.359829267,0.000235437,5.737139702,6.609644413,6.201383114,0.000234298,5.705022812,6.551069736,6.087916454,0.000232047,5.727164745,7.732838631,6.256807407,0.000230254,6.095106125,6.808155537,6.441668709,0.000227737,5.635874271,6.568206787,6.131591598,0.000234254,5.403683662,6.370173454,5.734486302,0.000241034,5.343056202,6.485246181,5.98004806,0.000232792,5.627719879,6.889514446,6.276066462,0.000235512,6.322214127,7.648842335,7.105242928,0.000222216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.25,41.75,5.041892461,13.73327602,9.303675719,0.000273701,4.849045833,12.60449599,8.661188525,0.000278253,3.781772213,11.50763995,7.831459542,0.000284248,5.312652197,12.16690126,8.622829559,0.000277235,4.84093934,11.85791588,8.331358554,0.00027528,4.331881291,12.41571695,8.265613418,0.000280738,4.093547522,11.75583688,7.923111109,0.000281054,2.897592788,11.95021465,7.483122332,0.000285636,3.592245619,11.52309098,7.589806128,0.000281311,4.1386603,12.84699923,8.113313313,0.00027941,4.177257897,13.22995652,8.633854187,0.000275294,5.053037289,13.24974859,9.149158375,0.000273369,4.185299966,11.00536764,6.981879476,0.000283305,4.25982493,12.51838706,8.195033221,0.000280347,3.450578935,11.60708857,8.094969399,0.000277581,4.439270276,12.52283316,8.226253684,0.000278276,3.907737544,10.93448045,7.617045512,0.000282499,4.32360962,12.07960115,8.039779867,0.000280327,4.964636891,12.69626073,8.681816105,0.000274155,4.975903647,12.94641125,8.59872889,0.000277038,4.670130665,11.90442783,8.163195521,0.000278018,4.120733625,13.03732262,8.687891988,0.000276099,5.430310614,12.72080916,9.181857637,0.000270089,3.21521746,12.04201145,7.782812605,0.000279691,3.165560647,10.95597433,7.273420637,0.000283891,3.681135163,11.07821132,7.328864915,0.000283382,4.015493196,11.54735286,7.985770793,0.000276452,3.854185678,12.49557007,8.046281611,0.000278321,4.594374369,11.4988691,8.1370684,0.000274884,4.07356049,11.1372923,7.930812287,0.000274734,4.500234756,11.71979741,8.275681293,0.000272207,4.349025545,12.34970934,8.315339291,0.000274372,5.448974287,12.11934546,8.870529453,0.000266268,5.297973296,11.75968631,8.559339526,0.000273366,4.227090102,13.03394051,8.721394531,0.00027341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-66.75,41.75,4.544343318,15.40332286,10.2971094,0.000277555,4.302711631,15.33435461,9.648332544,0.000280973,3.76098469,14.97335984,9.209230078,0.000285395,5.317689681,15.64472747,10.47898791,0.000277122,5.358312285,15.5843201,10.18637278,0.000277324,4.25910984,15.13509093,9.796092153,0.000281765,4.515777422,15.05197111,9.720896903,0.000281151,3.454885056,14.44628609,9.157893747,0.000286735,3.636737122,15.25041744,9.334266707,0.000283223,4.26637276,15.75674202,9.826812189,0.000281128,4.360001399,15.13556671,9.906802983,0.000279579,5.803856595,16.19387419,10.81996552,0.000274446,4.256195405,15.21152406,8.8860709,0.000283754,4.064027468,15.63205403,9.668287203,0.000282076,3.457533719,15.11013758,9.629520742,0.000281836,4.72791748,15.56344516,9.968893481,0.00028036,3.811254774,14.66076477,9.119862239,0.000285711,4.377681145,14.92568096,9.460412158,0.000283301,5.246363836,16.23004647,10.30159831,0.000278027,5.122174829,16.43384071,10.70564194,0.000275292,4.964671004,15.41343553,10.07645271,0.000278421,4.216128636,15.74878686,10.06472023,0.000279831,5.863382159,16.10550406,10.7424645,0.000274152,3.355343753,14.95605743,9.19253749,0.000284649,3.142742251,14.84102431,8.862874111,0.000286791,3.768598103,15.07929284,9.331826835,0.000283601,4.056640816,15.10802767,9.938597915,0.000278927,3.774945642,15.32234513,9.834905527,0.00028008,5.28580918,15.10082668,10.1807492,0.000276905,4.168050863,15.08271333,9.635423437,0.000280537,4.604158346,16.16956137,10.20277189,0.000276683,4.325888829,16.00639425,10.08480051,0.000278606,6.505986203,16.60861649,11.2748721,0.000269822,5.053867368,15.69293028,10.3393129,0.000275474,5.067987651,16.28008434,10.74526593,0.00027465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.25,41.75,4.489104645,18.19624209,11.42739649,0.000274065,3.757728059,17.30494506,10.463771,0.000278983,3.54777239,17.22988579,10.05420986,0.000283969,5.358691815,17.84991179,11.32750569,0.000276356,5.151188314,17.42658564,10.99493743,0.000277622,3.959494053,17.15417804,10.6836562,0.000280207,4.252469817,17.0994649,10.38971769,0.000281703,3.49954508,16.91192309,10.26459301,0.000283875,3.405873839,18.08884043,10.33846194,0.00028271,4.064081692,17.55229394,10.62937747,0.000280926,4.403703102,17.69969666,10.74560889,0.000278926,5.08440388,18.78473697,11.44703885,0.000274727,4.106726663,17.30448548,9.833617986,0.000284813,3.727996999,18.06908835,10.69746018,0.000280634,3.337529412,18.05705999,10.68566948,0.000280671,4.222165194,17.54071329,10.73633211,0.000280854,3.698049678,16.8727695,10.07209663,0.000284614,4.165734379,17.47354372,10.23407886,0.000283325,5.098058514,18.36069129,11.14625783,0.000278057,5.028881674,19.03686842,11.69236638,0.0002746,4.389808361,17.53021116,10.73359027,0.000279462,3.941342093,17.61768201,10.89968487,0.000279542,5.241816487,18.44603914,11.44056508,0.0002748,3.103995102,17.29123531,10.32822114,0.000283168,2.856201708,16.93696132,9.669408025,0.000286736,3.504052844,17.47543711,10.4054908,0.000282604,3.833833766,17.6465749,11.13707368,0.000277106,3.512589319,17.60450131,10.7454595,0.000279581,4.555165286,17.50854243,11.08999734,0.000276947,3.825788773,17.24866356,10.56859992,0.000280857,4.246165758,18.28140119,11.15736845,0.000277236,4.263336705,18.11022598,11.13131379,0.000277627,5.926364594,18.81685619,12.40830257,0.000269799,5.002247929,18.13687667,11.40505035,0.000274682,4.252416392,18.1104314,11.34814241,0.000276147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.75,41.75,4.882173974,19.11327763,11.61127517,0.000273675,4.224474753,18.4282365,10.51793376,0.000279081,3.49897545,18.33883286,10.2351892,0.000283359,5.16662457,19.27459756,11.29699639,0.000277683,4.460288101,19.07762943,11.01151515,0.000278995,4.08381147,18.33951578,10.80652399,0.000280165,4.149934976,17.56884491,10.4989123,0.000281542,3.575268155,17.73893007,10.36865819,0.000283507,3.66760491,19.28471516,10.56090733,0.00028173,4.071599513,19.01576586,10.79789335,0.000280391,4.473952887,18.65150706,10.95321409,0.000278281,5.320676362,19.33541338,11.55215452,0.000275119,4.144898908,18.48169764,10.12089843,0.000283504,3.731050061,18.95838032,10.79495337,0.000280871,3.259879165,19.173202,10.59753607,0.00028189,4.203533374,18.57454909,10.75362736,0.000281415,3.589672453,17.97246692,10.19413103,0.000284558,4.076723747,18.12698311,10.3827932,0.000282939,4.832690925,19.39416902,11.17715695,0.000278487,4.818522201,19.93848375,11.55726694,0.000276431,4.302132764,18.5976766,10.88429743,0.000278793,4.047056328,19.49061765,11.27331817,0.000277786,5.192910107,19.20221413,11.49918223,0.000274975,3.376907188,18.95781547,10.65287334,0.000281868,2.913723019,18.44607881,9.903076513,0.00028623,3.440093858,19.2210973,10.31784006,0.000284092,4.040021837,19.4495634,11.0912142,0.000278102,3.690567052,19.09076854,10.81314145,0.000279855,4.262110035,19.21094782,11.08015403,0.000278714,3.924602228,18.76894969,10.79681296,0.000279312,4.151888954,19.75773707,11.27632763,0.000277001,4.179741141,19.77192398,11.31112121,0.000276989,5.493191616,20.2219405,12.40196198,0.000270883,4.996708204,19.36376383,11.56827816,0.000274388,4.191764061,19.6222766,11.29214184,0.000277404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
